年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2020,臺南市文化資產管理處,大臺南文資教育推廣基地（南、北倉）多媒體暨沉浸式藝術展策劃專業服務,朗敘室內裝修股份有限公司,2019-04-02,2020-05-05,399,2000000,1340000,0.67,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200526&fn=BDM-1-53097947.xml
2020,臺南市文化資產管理處,109年度臺南市出土遺物典藏空間建置整備計畫,大進精工股份有限公司,1977-09-09,2020-04-07,15551,198000000,4500000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200511&fn=BDM-1-53085118.xml
2020,臺南市文化資產管理處,109年度嘉南大圳文獻數位典藏資料庫建置計畫,鉅晟數位科技有限公司,2009-10-14,2020-04-09,3830,500000,3190000,6.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200511&fn=BDM-1-53084947.xml
2020,臺南市文化資產管理處,嘉南大圳開工百週年老照片及文物展委託設計製作,麥薾藝術有限公司,2013-12-23,2020-03-31,2290,1000000,860000,0.86,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53064461&tenderCaseNo=109TMACH18S
2020,臺南市文化資產管理處,歷史建築東山牛肉崎警察官吏派出所修復工程-第一次契約變更,合易茂營造有限公司,2010-08-23,2020-02-19,3467,13000000,1715470,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200320&fn=BDM-1-53044617.xml
2020,臺南市文化資產管理處,2020臺南市無形文化資產特展展示規劃設計及製作,環域聯合顧問股份有限公司,2015-07-13,2020-02-18,1681,16000000,1700000,0.11,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200302&fn=BDM-1-53027578.xml
2019,臺南市文化資產管理處,直轄市定古蹟原水交社宿舍群B3棟暨園區景觀工程第二次契約變更,慶洋營造有限公司,1990-08-10,2019-12-04,10708.041666667,100000000,9834689,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191216&fn=BDM-1-52957152.xml
2019,臺南市文化資產管理處,國定古蹟臺南三山國王廟損壞修復工程,慶洋營造有限公司,1990-08-10,2019-10-22,10665.041666667,100000000,36380000,0.36,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191113&fn=BDM-1-52921525.xml
2019,臺南市文化資產管理處,大臺南教育推廣基地視覺識別系統（VIS）及指標系統設計施作,陳永基設計有限公司,1991-06-07,2019-09-17,10329.041666667,1000000,2998800,3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191018&fn=BDM-1-52897749.xml
2019,臺南市文化資產管理處,大臺南文資教育推廣基地(景觀環境、展示服務區)建置工程,金光泰營造工程有限公司,2003-01-09,2019-09-17,6095,48000000,82326000,1.72,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191016&fn=BDM-1-52896242.xml
2019,臺南市文化資產管理處,市定古蹟嘉南大圳曾文溪渡槽橋修復工程,金光泰營造工程有限公司,2003-01-09,2019-08-21,6068,48000000,26850000,0.56,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191001&fn=BDM-1-52883567.xml
2019,臺南市文化資產管理處,『大臺南文資教育推廣基地』建置計畫倉庫拆除暨枕木搬運工程,所羅門工程有限公司,2018-06-11,2019-09-10,456,1000000,2280000,2.28,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191001&fn=BDM-1-52883565.xml
2019,臺南市文化資產管理處,曾文溪渡槽橋周邊環境景觀工程委託設計監造技術服務,三生規劃設計有限公司,2009-06-19,2019-08-15,3709,1000000,1445000,1.45,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190918&fn=BDM-1-52874019.xml
2019,臺南市文化資產管理處,直轄市定古蹟西市場暨原臺南州青果同業組合香蕉倉庫修復工程第二次契約變更,慶洋營造有限公司,1990-08-10,2019-07-17,10568.041666667,100000000,12052244,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190816&fn=BDM-1-52849760.xml
2019,臺南市文化資產管理處,大臺南文資教育推廣基地(大西倉、小東倉)建置工程,金光泰營造工程有限公司,2003-01-09,2019-04-11,5936,48000000,25250000,0.53,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190510&fn=BDM-1-52767304.xml
2019,臺南市文化資產管理處,108年度臺南市文資防護專業服務中心,崧霖有限公司,2005-08-02,2019-03-13,4971,12000000,2200000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190422&fn=BDM-1-52751210.xml
2019,臺南市文化資產管理處,無形文化資產影音保存系列計畫2-傳統工藝保存者影音紀錄,力果文化有限公司,2016-12-06,2019-03-05,819,1200000,3000000,2.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190322&fn=BDM-1-52728583.xml
2019,臺南市文化資產管理處,直轄市定古蹟原臺南州立農事試驗場宿舍群場長宿舍修復工程第二次契約變更,崇暉營造有限公司,1998-11-03,2019-02-27,7421,15000000,3300000,0.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190304&fn=BDM-1-52712400.xml
2019,臺南市文化資產管理處,直轄市定古蹟原臺南刑務所官舍保護鋼棚架工程,佳信營造工程有限公司,2009-07-17,2019-02-21,3506,12000000,2200000,0.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190223&fn=BDM-1-52708253.xml
2019,臺南市文化資產管理處,「臺南市歷史城區孔廟周邊光環境改善」財物統包,偶得設計有限公司,2012-10-25,2019-01-15,2273,1000000,5000000,5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190211&fn=BDM-1-52697331.xml
2019,臺南市文化資產管理處,「臺南市歷史城區葉石濤文學紀念館及周邊建築光環境改善」財物統包,肯緒照明設計有限公司,2008-11-24,2019-01-15,3704,1000000,2998800,3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190211&fn=BDM-1-52697355.xml
2019,臺南市文化資產管理處,國定古蹟原臺南水道修復第二期計畫-水源地區修復工程第六次契約變更,慶洋營造有限公司,1990-08-10,2019-01-29,10399.041666667,100000000,6480000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190131&fn=BDM-1-52695021.xml
2019,臺南市文化資產管理處,臺灣船船殼（部分）修補油漆作業,美達企業行,1986-01-04,2018-12-27,12045,90000,400000,4.44,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190102&fn=BDM-1-52665872.xml
2019,臺南市文化資產管理處,國定古蹟五妃廟中脊修復工程,瀛海土木包工業,2014-04-30,2018-12-25,1700,3500000,1576000,0.45,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190102&fn=BDM-1-52665812.xml
2020,臺南市永康地政事務所,109年度紙質權利書狀（含預印紅色關防）,中央印製廠(),1972-08-19,2020-06-15,17467,1400000000,324000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200910&fn=BDM-1-53187982.xml
2018,臺南市永康地政事務所,107年度紙質權利書狀(含預印紅色關防),中央印製廠,1972-08-19,2018-05-31,16721,1400000000,548800,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20180607&fn=BDM-1-52466903.xml
2021,臺南市玉井地政事務所,1樓大門口外設置雙層節能門,元億土木包工業,2021-04-19,2021-08-12,115,1000000,278000,0.28,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210831&fn=BDM-1-53492934.xml
2019,臺南市玉井地政事務所,108年臺南市政府地政局暨各地政事務所租賃非全時公務車輛採購案-5人客貨兩用車,春天租車股份有限公司,2011-09-30,2019-01-30,2679,80000000,1316744,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190201&fn=BDM-1-52696255.xml
2019,臺南市玉井地政事務所,108年臺南市政府地政局暨各地政事務所租賃非全時公務車輛採購案-轎式五門車種,春天租車股份有限公司,2011-09-30,2019-01-16,2665,80000000,806400,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190119&fn=BDM-1-52685225.xml
2021,臺南市東區德高國民小學,臺南市德高國小110年度圖書館地板與教室修繕工程,慶發土木包工業,1982-07-13,2021-10-19,14343,1000000,1750000,1.75,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211020&fn=BDM-1-53530277.xml
2021,臺南市東區德高國民小學,臺南市德高國小110年度原民意象教學設施器材設備實施計畫,藏林實業有限公司,1997-12-12,2021-09-30,8693,2000000,500000,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211004&fn=BDM-1-53518192.xml
2021,臺南市東區德高國民小學,德高國小110年度六年級戶外教育,權祥旅行社有限公司,2017-10-12,2021-07-23,1380,6000000,457800,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210825&fn=BDM-1-53488343.xml
2021,臺南市東區德高國民小學,臺南市德高國小110年校園樹木染病防治計畫採購,千惠園藝社(獨資),1995-05-19,2021-06-16,9525,2000000,385000,0.19,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210623&fn=BDM-1-53434407.xml
2021,臺南市東區德高國民小學,臺南市德高國小110年兒童遊戲場改善計畫採購,慶發土木包工業(獨資),1982-07-13,2021-04-21,14162,1000000,1295000,1.3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210506&fn=BDM-1-53394882.xml
2021,臺南市東區德高國民小學,臺南市德高國小109年度視聽設備優化財物採購,森觀室內裝修工程設計有限公司,2007-12-26,2021-02-02,4787,3600000,675700,0.19,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210220&fn=BDM-1-53334690.xml
2021,臺南市東區德高國民小學,德高國小109學年度五年級戶外教育,全方位旅行社有限公司,2016-08-23,2021-01-14,1605,6000000,204000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53321218.xml
2020,臺南市東區德高國民小學,臺南市原住民族教育資源中心空間多元活化工程,蒼穹科技工程有限公司,2018-09-10,2020-12-22,834,3600000,2245000,0.62,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201223&fn=BDM-1-53284610.xml
2020,臺南市東區德高國民小學,原民中心空間美學意象造景工程,展慶企業社(獨資),2004-09-09,2020-11-24,5920,320000,299359,0.94,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201127&fn=BDM-1-53253960.xml
2020,臺南市東區德高國民小學,德高國小109學年度六年級戶外教育,全航國際旅行社有限公司,2004-02-17,2020-08-21,6030,7000000,500000,0.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200914&fn=BDM-1-53190051.xml
2020,臺南市東區德高國民小學,德高國小109學年度新生運動服財物採購,艾美服裝運動用品社,1998-06-09,2020-07-28,8085,245000,302400,1.23,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200811&fn=BDM-1-53162914.xml
2020,臺南市東區德高國民小學,臺南市德高國小(含裕文國小)109年度午餐運送勞務採購,龍月實業社(獨資),2010-12-03,2020-01-09,3324,100000,523600,5.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200110&fn=BDM-1-52991858.xml
2019,臺南市東區德高國民小學,德高國小108學年度五年級戶外教育（生活體驗營）,全方位旅行社有限公司,2016-08-23,2019-11-19,1183,6000000,244000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191213&fn=BDM-1-52955659.xml
2019,臺南市東區德高國民小學,德高國小108年度幼兒園戶外遊戲場財物採購案,穎程實業有限公司,2011-08-26,2019-08-28,2924,2000000,349756,0.17,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190906&fn=BDM-1-52866053.xml
2019,臺南市東區德高國民小學,德高國小108學年度六年級戶外教育,全航國際旅行社有限公司,2004-02-17,2019-07-10,5622,7000000,428000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190716&fn=BDM-1-52822877.xml
2019,臺南市東區德高國民小學,臺南市德高國小108年度D棟及E棟補強工程,聯鋐營造有限公司,2019-05-07,2019-07-09,63,11000000,7430000,0.68,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190710&fn=BDM-1-52818704.xml
2021,臺南市玉井區公所,109年度玉井區沙田里沙子田段285及285-1等地號農路排水改善工程,冠頂土木包工業(獨資),2007-02-12,2021-10-20,5364,1000000,1070000,1.07,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211021&fn=BDM-1-53531574.xml
2021,臺南市玉井區公所,110年度臺南市玉井區層林里(九層林段600等地號)農路改善工程,南億營造有限公司,2001-05-15,2021-10-13,7456,15000000,349000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211014&fn=BDM-1-53525170.xml
2021,臺南市玉井區公所,玉井區三埔段581等地號、口宵里段114-3等地號排水、口宵里段607、610等地號農路及沙子田段214-1、215及196-58地號等4案改善工程,明進土木包工業(獨資),2008-11-10,2021-10-06,4713,1000000,3296000,3.3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211007&fn=BDM-1-53521252.xml
2021,臺南市玉井區公所,玉井區三埔里三埔段348等地號農路及下邊坡保護工程,南億營造有限公司,2001-05-15,2021-09-29,7442,15000000,869000,0.06,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210930&fn=BDM-1-53515688.xml
2021,臺南市玉井區公所,玉井區三和里芒子芒段58地號排水改善工程,奕晨土木包工業(獨資),2009-08-27,2021-09-23,4410,1000000,766000,0.77,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210924&fn=BDM-1-53510418.xml
2021,臺南市玉井區公所,110年度玉井區災害搶險搶修工程(開口契約),南億營造有限公司,2001-05-15,2021-09-07,7420,15000000,3814528,0.25,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210911&fn=BDM-1-53503046.xml
2021,臺南市玉井區公所,戶外木欄杆汰舊換新工程,紹華土木包工業(合夥),1987-01-10,2021-09-01,12653,1000000,612843,0.61,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210902&fn=BDM-1-53495566.xml
2021,臺南市玉井區公所,望明里(松腳高分3)第二公墓道路改善工程,比撒列土木工程有限公司,2017-11-20,2021-08-11,1360,1000000,440000,0.44,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210812&fn=BDM-1-53478057.xml
2021,臺南市玉井區公所,109年度玉井區望明里劉陳野溪基礎掏空補強工程等4案排水改善工程,得意土木包工業(獨資),1998-05-12,2021-08-04,8485,1000000,4180000,4.18,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210805&fn=BDM-1-53472142.xml
2021,臺南市玉井區公所,110年度臺南市玉井區竹圍里福德段742等地人行步道改善工程,福來土木包工業(獨資),2005-01-26,2021-07-28,6027,1500000,510000,0.34,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210729&fn=BDM-1-53466682.xml
2021,臺南市玉井區公所,玉井區豐里里南183線旁排水改善工程,全益土木工程有限公司,2016-12-29,2021-07-28,1672,1000000,1385000,1.39,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210729&fn=BDM-1-53466630.xml
2021,臺南市玉井區公所,玉井區三和里(芒子芒段995地號旁)農路改善工程,古都營造有限公司,1991-02-05,2021-07-28,11131,12000000,1246000,0.1,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210729&fn=BDM-1-53466336.xml
2021,臺南市玉井區公所,玉井區層林里芒子芒段984等地號旁農路改善工程,旭峰土木包工業(獨資),2018-03-19,2021-07-21,1220,800000,1100000,1.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210722&fn=BDM-1-53459985.xml
2021,臺南市玉井區公所,109年度玉井區民生路281~299號及356~376號前側溝改善工程,奕晨土木包工業(獨資),2009-08-27,2021-07-21,4346,1000000,798000,0.8,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210722&fn=BDM-1-53460095.xml
2021,臺南市玉井區公所,玉井區中正里口宵里段3-408、3-433地號野溪改善工程,聖銘營造有限公司,2000-04-11,2021-07-14,7764,25000000,869000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210715&fn=BDM-1-53453614.xml
2021,臺南市玉井區公所,110年度臺南市新設好望角計畫-噍吧哖好望角,龍林土木包工業(獨資),2005-09-29,2021-07-14,5767,1000000,348000,0.35,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210715&fn=BDM-1-53453547.xml
2021,臺南市玉井區公所,110年度玉井區公共工程(含災害復建工程)委託設計監造開口契約,剴盛工程顧問有限公司,2002-06-25,2021-05-20,6904,10000000,4640000,0.46,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53451352.xml
2021,臺南市玉井區公所,110年度玉井區公共工程(含災害復建工程)委託設計監造開口契約,台新工程顧問有限公司,2016-10-28,2021-05-20,1665,1000000,4640000,4.64,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53451352.xml
2021,臺南市玉井區公所,110年度玉井區公共工程(含災害復建工程)委託設計監造開口契約,榮承發工程顧問股份有限公司,2010-11-19,2021-05-20,3835,5000000,4640000,0.93,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210713&fn=BDM-1-53451352.xml
2021,臺南市玉井區公所,109年度玉井區三和里(芒子芒段1110地號)農路改善工程,旭峰土木包工業(獨資),2018-03-19,2021-06-23,1192,800000,480000,0.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210624&fn=BDM-1-53435153.xml
2021,臺南市玉井區公所,玉井區望明里(芒子芒段846-3地號)排水改善工程,奕晨土木包工業(獨資),2009-08-27,2021-06-23,4318,1000000,475000,0.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210624&fn=BDM-1-53435213.xml
