年度,單位,案件,廠商,廠商設立日,結標日,設立到結標天數,廠商資本額,標案金額,標案金額/資本額,網址
2021,屏東縣獅子鄉草埔國民小學,屏東縣獅子鄉草埔國小半戶外球場整建工程,立登土木包工業,2010-03-09,2021-07-20,4151,1000000,1920000,1.92,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210722&fn=BDM-1-53459948.xml
2020,屏東縣獅子鄉草埔國民小學,109年度偏遠地區及非山非市學校設施設備—多功能活動式桌椅採購,均盈企業社(獨資),1993-12-07,2020-11-24,9849,2000000,264000,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201125&fn=BDM-1-53251406.xml
2020,屏東縣獅子鄉草埔國民小學,109年度偏遠地區及非山非市學校設施設備—視聽教室及樓梯遮罩修繕工程,宇翔企業社,2005-12-09,2020-11-19,5459,20000,916780,45.84,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201120&fn=BDM-1-53247496.xml
2020,屏東縣獅子鄉草埔國民小學,109年度偏遠地區及非山非市學校設施設備—智慧教室設備採購,大同股份有限公司高雄分公司,1986-09-26,2020-10-22,12445,20000,627500,31.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201023&fn=BDM-1-53221971.xml
2020,屏東縣獅子鄉草埔國民小學,屏東縣草埔國小暨附設幼兒園109學年度學校午餐食材採購,益隆行,2010-07-09,2020-08-26,3701,240000,330000,1.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200827&fn=BDM-1-53176463.xml
2020,屏東縣獅子鄉草埔國民小學,屏東縣草埔國小109年度午餐廚房改善工程,一盛室內裝潢工程行,2010-12-15,2020-07-27,3512,200000,395000,1.98,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200728&fn=BDM-1-53151341.xml
2020,屏東縣獅子鄉草埔國民小學,屏東縣草埔國小附設幼兒園109年度增加招收人數充實設備工程,一盛室內裝潢工程行,2010-12-15,2020-06-23,3478,200000,465800,2.33,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200624&fn=BDM-1-53124583.xml
2020,屏東縣獅子鄉草埔國民小學,屏東縣草埔國小附設幼兒園109年度兒童遊戲場改善工程,一盛室內裝潢工程行,2010-12-15,2020-05-22,3446,200000,320000,1.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200525&fn=BDM-1-53096771.xml
2020,屏東縣獅子鄉草埔國民小學,屏東縣草埔國小108年度充實設施設備-建置網路教學環境採購,大同股份有限公司高雄分公司,1986-09-26,2020-05-12,12282,200000,300000,1.5,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200513&fn=BDM-1-53087216.xml
2019,屏東縣獅子鄉草埔國民小學,屏東縣草埔國小108年度購置維修及擴充親水體驗池專案採購,一盛室內裝潢工程行,2010-12-15,2019-11-20,3262,200000,440000,2.2,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191121&fn=BDM-1-52930082.xml
2019,屏東縣獅子鄉草埔國民小學,107年度屏東縣草埔國小宿舍整建及修繕工程,帆鳳室內裝修工程行,2017-03-14,2019-08-26,895,2800000,1315000,0.47,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190827&fn=BDM-1-52857746.xml
2021,屏東縣新園鄉鹽洲國民小學,110年度思源樓二校舍耐震詳評委託技術服務,慶鑫工程顧問有限公司,2019-12-18,2021-10-05,657,5000000,272238,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211006&fn=BDM-1-53520557.xml
2021,屏東縣新園鄉鹽洲國民小學,110度鹽洲國小數位教室設備採購,晟午企業有限公司,2008-01-24,2021-08-10,4947,1000000,900000,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210811&fn=BDM-1-53476697.xml
2021,屏東縣新園鄉鹽洲國民小學,110年度兒童遊戲設施設備採購,津佑工程行,2020-03-11,2021-03-15,369,238000,900000,3.78,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210316&fn=BDM-1-53351727.xml
2021,屏東縣新園鄉鹽洲國民小學,鹽洲國小視聽教室設備採購,庠瑞創意有限公司,2016-11-30,2021-01-19,1511,1200000,800000,0.67,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210120&fn=BDM-1-53315181.xml
2020,屏東縣新園鄉鹽洲國民小學,109年智慧教室設備採購,均盈企業社,1993-12-07,2020-12-15,9870,2000000,162000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201216&fn=BDM-1-53274340.xml
2020,屏東縣新園鄉鹽洲國民小學,109年精進午餐設備採購,一禾科技有限公司,2002-03-15,2020-12-08,6843,10000000,120000,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201209&fn=BDM-1-53266089.xml
2020,屏東縣新園鄉鹽洲國民小學,109年度改善辦公室環境設備,百里企業社(獨資),1998-04-29,2020-11-26,8247,100000,260000,2.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201127&fn=BDM-1-53253926.xml
2020,屏東縣新園鄉鹽洲國民小學,思源樓西側老舊廁所整修工程委託規畫設計監造技術服務,大典設計企業社,2008-11-05,2020-11-10,4388,200000,176821,0.88,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201111&fn=BDM-1-53237836.xml
2020,屏東縣新園鄉鹽洲國民小學,109年度改善辦公室環境設備採購,慈明企業社,2018-07-13,2020-11-10,851,168000,920000,5.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201111&fn=BDM-1-53237771.xml
2020,屏東縣新園鄉鹽洲國民小學,鹽洲國小附設幼兒園遊具拆除整地工程採購,均盈企業社,1993-12-07,2020-10-21,9815,2000000,230000,0.12,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201023&fn=BDM-1-53221615.xml
2020,屏東縣新園鄉鹽洲國民小學,鹽洲國小遊戲器材整修工程,勁捷企業社,2008-03-31,2020-10-15,4581,200000,675000,3.38,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201022&fn=BDM-1-53220512.xml
2020,屏東縣新園鄉鹽洲國民小學,鹽洲國小洗手台整修工程,恩億企業社,2018-02-21,2020-10-13,965,240000,130000,0.54,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201015&fn=BDM-1-53214436.xml
2020,屏東縣新園鄉鹽洲國民小學,鹽洲國小109學年度戶外教育參觀,國益旅行社有限公司,1990-07-20,2020-09-03,11003.041666667,9000000,396000,0.04,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200915&fn=BDM-1-53191131.xml
2020,屏東縣新園鄉鹽洲國民小學,鹽洲國小附設幼兒園廁所及洗手台整修工程,恩億企業社,2018-02-21,2020-07-31,891,240000,162500,0.68,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200806&fn=BDM-1-53159668.xml
2020,屏東縣新園鄉鹽洲國民小學,"鹽洲國小\附設幼兒園教學設備採購",均盈企業社,1993-12-07,2020-07-14,9716,2000000,590000,0.3,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200715&fn=BDM-1-53140847.xml
2020,屏東縣新園鄉鹽洲國民小學,109學年度學生午餐委外採購,天青合食品股份有限公司,1996-12-14,2020-06-30,8599,20000000,2590000,0.13,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200706&fn=BDM-1-53132023.xml
2020,屏東縣新園鄉鹽洲國民小學,新購薩克斯風樂器設備,新嘉鴻教育用品社,1999-05-31,2020-04-28,7638,3100000,500000,0.16,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200515&fn=BDM-1-53089298.xml
2019,屏東縣新園鄉鹽洲國民小學,鹽洲國小108年度校園教學廣播系統,寬點多媒體有限公司,2016-01-07,2019-03-27,1175,2000000,1960000,0.98,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190328&fn=BDM-1-52733211.xml
2021,屏東縣枋寮鄉枋寮國民小學,枋寮國小視聽教室改善優化,鼎崴資訊(獨資),2014-03-04,2021-01-26,2520,1240000,800000,0.65,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210127&fn=BDM-1-53320521.xml
2021,屏東縣枋寮鄉枋寮國民小學,枋寮國小兒童遊戲場改善,均盈企業社(獨資),1993-12-07,2021-01-19,9905,2000000,900000,0.45,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53314737&tenderCaseNo=flps1100101
2020,屏東縣枋寮鄉枋寮國民小學,枋寮國小健康中心器材,盛源企業行,2004-03-05,2020-12-03,6117,3060000,100000,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201204&fn=BDM-1-53261543.xml
2020,屏東縣枋寮鄉枋寮國民小學,枋寮國小教師宿舍設備,巧意傢俱行(獨資),2001-03-28,2020-10-07,7133,200000,299800,1.5,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53209471&tenderCaseNo=flps1090901
2020,屏東縣枋寮鄉枋寮國民小學,屏東縣枋寮國小建物雨遮及排水改善工程,家鎂營造有限公司,2002-08-28,2020-07-28,6544,3600000,1035000,0.29,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200729&fn=BDM-1-53153074.xml
2020,屏東縣枋寮鄉枋寮國民小學,教育部體育署補助枋寮國小辦理「109年補助各級學校新建.修整建棒球運動場地計畫」,元勝土木包工業,2010-12-09,2020-06-30,3491,1800000,639000,0.36,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200701&fn=BDM-1-53127787.xml
2020,屏東縣枋寮鄉枋寮國民小學,枋寮國小夜間照明設備,傑太光能有限公司,2017-08-16,2020-06-23,1042,10000000,150000,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200624&fn=BDM-1-53124857.xml
2020,屏東縣枋寮鄉枋寮國民小學,枋寮國小樂活運動站器材,強生運動科技股份有限公司,1981-06-29,2020-04-28,14183,29000000,448900,0.02,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53079346&tenderCaseNo=flps1090401
2020,屏東縣枋寮鄉枋寮國民小學,枋寮國小棒球訓練器材,台灣岱歐斯有限公司,2000-07-11,2020-04-08,7211,500000,122100,0.24,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=53060782&tenderCaseNo=flps1090301
2020,屏東縣枋寮鄉枋寮國民小學,屏東縣枋寮鄉枋寮國小半戶外球場統包工程,宇勁營造有限公司,2016-01-22,2020-01-09,1448,12000000,8247264,0.69,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200113&fn=BDM-1-52992945.xml
2019,屏東縣枋寮鄉枋寮國民小學,屏東縣枋寮鄉枋寮國小半戶外球場統包工程委託專案管理(含監造)技術服務,中華發展管理顧問有限公司,2019-01-31,2019-11-20,293,1000000,443899,0.44,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191121&fn=BDM-1-52929551.xml
2019,屏東縣枋寮鄉枋寮國民小學,枋寮國小直排輪曲棍球器材,哈士奇企業行(獨資),1998-10-30,2019-10-28,7668,240000,98600,0.41,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20191030&fn=BDM-1-52907206.xml
2019,屏東縣枋寮鄉枋寮國民小學,枋寮國小老舊廁所整修工程,昌裕土木包工業,2009-07-15,2019-09-17,3716,1000000,1080000,1.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190918&fn=BDM-1-52874735.xml
2019,屏東縣枋寮鄉枋寮國民小學,枋寮國小校舍遮陽改善工程,玖毅營造有限公司,2002-01-03,2019-05-01,6327,6000000,698000,0.12,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52761052&tenderCaseNo=1080401
2019,屏東縣枋寮鄉枋寮國民小學,枋寮國小107年度改善及充實教學環境設備-校舍遮陽改善工程,豐毅營造工程股份有限公司,2009-05-04,2019-04-15,3633,5000000,738000,0.15,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190416&fn=BDM-1-52746211.xml
2019,屏東縣枋寮鄉枋寮國民小學,屏東縣枋寮鄉枋寮國小107學年度六年級戶外教育勞務採購,佳辰旅行社股份有限公司,2001-09-11,2019-02-25,6376,7000000,166500,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190226&fn=BDM-1-52710311.xml
2019,屏東縣枋寮鄉枋寮國民小學,「縣市共推住商節電行動-因地制宜」校園燈具汰換節電計畫,嘉陞水電工程行,1999-06-05,2019-02-18,7198,2500000,392000,0.16,http://web.pcc.gov.tw/tps/main/pms/tps/atm/atmAwardAction.do?newEdit=false&searchMode=common&method=inquiryForPublic&pkAtmMain=52706618&tenderCaseNo=1080101
2021,屏東縣潮州鎮潮昇國民小學,屏東縣潮州鎮潮昇國民小學辦公室隔間設備,慈明企業社,2018-07-13,2021-07-06,1089,168000,300000,1.79,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210707&fn=BDM-1-53445897.xml
2021,屏東縣潮州鎮潮昇國民小學,潮昇國小北棟東側廁所整建工程,展晨土木包工業,2017-06-30,2021-06-29,1460,800000,3389000,4.24,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210630&fn=BDM-1-53439318.xml
2021,屏東縣潮州鎮潮昇國民小學,潮昇國小北棟與東棟大樓遮雨防水工程,雄勝土木包工業有限公司,2014-01-17,2021-05-04,2664,1000000,4699000,4.7,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210505&fn=BDM-1-53393100.xml
2021,屏東縣潮州鎮潮昇國民小學,充實班級電腦教學設備,一禾科技有限公司,2002-03-15,2021-04-01,6957,10000000,800000,0.08,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210406&fn=BDM-1-53367576.xml
2021,屏東縣潮州鎮潮昇國民小學,屏東縣110年度國民中小學非自來水水質檢驗,建利環保顧問股份有限公司,1994-03-05,2021-02-03,9832,36000000,173160,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210204&fn=BDM-1-53327448.xml
2021,屏東縣潮州鎮潮昇國民小學,潮昇國小110年度改善遊戲器材設備,巧達遊樂設備有限公司,2014-02-26,2021-01-19,2519,1000000,900000,0.9,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210122&fn=BDM-1-53317175.xml
2020,屏東縣潮州鎮潮昇國民小學,潮昇國小109學年度一~六年級校外教學,佳辰旅行社股份有限公司,2001-09-11,2020-08-14,6912,7000000,342450,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200818&fn=BDM-1-53168177.xml
2020,屏東縣潮州鎮潮昇國民小學,潮昇國小北棟教室西側廁所整建工程,偉晉營造有限公司,1995-07-07,2020-05-12,9076,5000000,3157000,0.63,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200513&fn=BDM-1-53086995.xml
2020,屏東縣潮州鎮潮昇國民小學,109年度屏東縣國民中小學非自來水水質檢驗,建利環保顧問股份有限公司,1994-03-05,2020-02-11,9474,36000000,160000,0,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200212&fn=BDM-1-53013413.xml
2019,屏東縣潮州鎮潮昇國民小學,108年改善無障礙校園樓梯扶手工程,和明營造有限公司,2001-03-27,2019-09-17,6748,3600000,191000,0.05,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190918&fn=BDM-1-52874747.xml
2019,屏東縣潮州鎮潮昇國民小學,108年度改善視聽教室設備工程,晟午企業有限公司,2008-01-24,2019-08-28,4234,1000000,830000,0.83,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190829&fn=BDM-1-52860010.xml
2019,屏東縣潮州鎮潮昇國民小學,潮昇國民小學「北棟地下室防水工程暨東棟屋頂防水隔熱工程」,鼎誠營造有限公司,1994-10-07,2019-07-23,9055,4000000,7320000,1.83,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190724&fn=BDM-1-52829707.xml
2019,屏東縣潮州鎮潮昇國民小學,潮昇國小北棟大樓新建無障礙電梯工程,佳翔土木包工業(獨資),2018-03-27,2019-06-04,434,1500000,3330897,2.22,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190605&fn=BDM-1-52788710.xml
2019,屏東縣潮州鎮潮昇國民小學,潮昇國小東南棟教室老舊廁所整修工程,隆程土木包工業,2014-03-07,2019-04-25,1875,6150000,1950000,0.32,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190426&fn=BDM-1-52755773.xml
2019,屏東縣潮州鎮潮昇國民小學,108年度屏東縣國民中小學非自來水水質檢驗,玉山環境科技有限公司,2015-05-29,2019-02-19,1362,12000000,140800,0.01,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190220&fn=BDM-1-52704621.xml
2021,屏東縣琉球鄉琉球國民小學,琉球國小110學年度1209-11高年級城鄉交流校外教育勞務採購,東伽國際旅行社有限公司,2001-05-23,2021-10-26,7461,6000000,173940,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20211028&fn=BDM-1-53536735.xml
2021,屏東縣琉球鄉琉球國民小學,琉球國小附設幼兒園充實及改善教學環境設施設備財務採購,庚申土木包工業(獨資),2020-03-17,2021-05-25,434,1000000,480000,0.48,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210526&fn=BDM-1-53411117.xml
2021,屏東縣琉球鄉琉球國民小學,屏東縣琉球國小109學年度畢業生自主籌畫畢業旅行計畫勞務採購,東伽國際旅行社有限公司,2001-05-23,2021-04-20,7272,6000000,181500,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210421&fn=BDM-1-53381258.xml
2021,屏東縣琉球鄉琉球國民小學,琉球國小109學年度1100421-24五年級校外教育勞務採購,東伽國際旅行社有限公司,2001-05-23,2021-04-13,7265,6000000,149310,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210421&fn=BDM-1-53381251.xml
2021,屏東縣琉球鄉琉球國民小學,琉球國民小學109年公立國民小學視聽教室優化財物採購,桐毅室內裝修設計有限公司,2016-11-22,2021-02-24,1555,500000,800000,1.6,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20210226&fn=BDM-1-53340031.xml
2020,屏東縣琉球鄉琉球國民小學,琉球國小109學年度1091209-11高年級城鄉交流戶外教育勞務採購,東伽國際旅行社有限公司,2001-05-23,2020-11-19,7120,6000000,143600,0.02,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201120&fn=BDM-1-53247054.xml
2020,屏東縣琉球鄉琉球國民小學,琉球國小109學年度1091028-30中年級科博館戶外教育勞務採購,東伽國際旅行社有限公司,2001-05-23,2020-10-06,7076,6000000,181050,0.03,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20201008&fn=BDM-1-53210046.xml
